doc_id,corpus,doc_ref,decision_date,chars,body_hash,canonical,passages
court:21445211,court,28/142а,2012-02-14,37756,28dc7a9fd8afcc09aced8453a29e4656,True,38
court:21549225,court,5015/7144/11,2012-02-12,14892,7ba45e4700ebeae61a08dc76377b7d98,True,15
court:21550556,court,5023/10690/11,2012-02-05,35118,1fd4a70a42f7f2f3bb9a06efc0983cfa,True,36
court:2155972,court,30/443,2008-09-29,16654,f746d6fd819f341d1507d695f458559a,True,17
court:21663152,court,9/5009/6463/11,2012-02-20,35980,a6f0c7cfcaa4be1ca30a8b272766f000,True,36
court:21707830,court,58/292,2012-02-28,24456,293844cafcae31fe0ff6cf2c4e9cdcda,True,24
court:21736472,court,2а-5199/10/2570,2012-02-15,15021,9fe271da31574a454076718662876df2,True,15
court:2175092,court,14/593-07,2008-10-12,33244,f6b0c7b6edd6620c2c6f493f85a49b4a,True,34
court:21778935,court,58/570,2012-02-23,36398,963e43ecc33bce06ca866aa1af344dd3,True,37
court:21780620,court,18/2617/11,2012-03-01,24628,345f3697b811c9ecf6b57450b2c09e6f,True,25
court:21780999,court,25/5005/17588/2011,2012-03-04,35197,c893f0dd24ca3641dc55736e7682253c,True,36
court:21838824,court,5013/60/12,2012-03-05,35068,165e87d69f0a58f1900a84cbfefeb62a,True,36
court:21965998,court,5024/129/2012,2012-03-05,46327,5cff0b90793580a7b2139ec6dd5d45fc,True,47
court:22033900,court,5/75/2011/5003,2012-03-19,12648,6b114fcc1abd22dca43266707b5cc9cf,True,13
court:22075,court,12/30,2006-06-04,31437,e18efbc67724086db3c86d69748c8766,True,31
court:22239765,court,39/222,2012-03-26,43069,bad666733a03989795772980ec2c0791,True,43
court:22240709,court,5023/3300/11,2012-03-19,31202,638c5b97a3eb60ab0fc444a7c15695bd,True,32
court:2227983,court,4/44а,2008-10-28,27102,9602b67bbac95486c533a560b1f5f415,True,27
court:2232348,court,13/530-07нр,2008-10-28,52216,72f6d74347957d1eec7e879aade40777,True,52
court:2234118,court,5/301-08,2008-10-26,15348,b1914ce320538088253e9774a528191b,True,16
court:2234376,court,3/180-2930,2008-10-08,24994,22a9ffc5bd74d0ae42d3e6c262c99a13,True,25
court:22356045,court,1/1/2012/5003,2012-04-02,28218,9cc7389b90e1b2e055817d383af25bd9,True,29
court:22475790,court,29н/5014/709/2012,2012-04-01,18489,8de78e61533e03b4044ab0f07329cb5d,True,19
court:22483328,court,21/5007/119/11,2012-03-27,55057,b2c9d7b015960038414782916c119b2c,True,56
court:2256599,court,6/48-88,2008-07-22,20367,b01406c97ce64b0f78e6b46bfcf8594a,True,20
court:22603642,court,5009/605/12,2012-04-10,13737,09b47218a9dbf6646a68d613481e97b2,True,14
court:22604614,court,3н/5014/741/2012,2012-04-09,12346,ea7379163d72263fd0d6501e980e76a1,True,12
court:22644727,court,28/142а,2012-04-10,23340,2d599f6437a3f34e03dc18a38c96f627,True,23
court:2284122,court,10/259/08,2008-11-06,18874,d9cc3c049d4610e257920748b01c721d,True,19
court:2284860,court,16/432/07-НР,2008-10-06,14044,b6122c3704b96b3ba3ccb4d471227534,True,14
court:23540161,court,1/15/5022-120/2012,2012-04-05,18351,919ec2ec80c0233494064a75e35ff2f9,True,18
court:23551989,court,1/2/2012/5003,2012-04-19,24731,2a7536c885cf379826f339c0b44131ed,True,25
court:23555465,court,58/454,2012-04-10,41112,ffc3698225f810cabd622118d8fb58c3,True,41
court:2366288,court,26/293,2008-07-20,17930,567ae617ddea7eb09911c81f404e3023,True,18
court:23666403,court,5021/381/12,2012-04-17,33865,f1a2154bafa87e2b8fe332ce8ae744fe,True,34
court:2366861,court,19/106а,2008-11-11,36753,5d39ff309f7e4c89945a8b6630f94f0e,True,37
court:2367551,court,30/56-08,2008-11-11,16139,cf943e49b00d8bc678179b575fa41339,True,16
court:23676351,court,5013/188/12,2012-04-19,30313,5ce8eebee2d4595da5570609358d5a1f,True,30
court:23676732,court,58/466,2012-04-11,31772,a839ce734057f3bf2cdc3d4677f8155f,True,31
court:2368991,court,8/327-08,2008-11-20,45396,4658eb2b8b2a8a15a3e54c68c4e88193,True,46
court:2369247,court,19/106а,2008-11-11,36753,5d39ff309f7e4c89945a8b6630f94f0e,False,0
court:23706179,court,14/259-32/295-9/173,2012-04-11,28325,dce2d3ec00eef46e60fcd4adeeeb4d10,True,28
court:23712803,court,29н/5014/709/2012,2012-04-22,20540,7f8598130e71da842f14a4d917a5f8e7,True,20
court:23712925,court,11н/5014/584/2012,2012-04-23,14772,046f6e4e25333ae4f2d9ea304ed9b42c,True,15
court:23789091,court,2а/2570/1288/2012,2012-04-26,21418,44bcd41dcfc67d7bba2e94044b7409fc,True,21
court:23795523,court,5011-58/2195-2012,2012-04-22,19857,a84d03e8012481b3859e1ec11fc3b8f1,True,20
court:23795620,court,5011-59/876-2012,2012-04-26,65399,b2cf1dbbe3e598e115f4ba51aa2e0d18,True,65
court:23796340,court,58/561,2012-04-17,32874,6086ee13e2803b8dc3206288ff7b9e51,True,32
court:23796680,court,5027/1339/2011,2012-04-18,14428,7847f871ffa042094f3faa591c92ce0e,True,14
court:23854219,court,58/292,2012-04-24,14202,47dd9c4ef0b9f3d8d4c341633c2ddc52,True,14
court:23863775,court,5021/2573/2011,2012-04-25,27830,aa0c40c714978c7b99606c1164e6bb2c,True,28
court:23942589,court,29н/5014/709/2012,2012-05-06,22140,8f1e02f652298aa9629ef55ec5d6b9af,True,21
court:24056261,court,39/203,2012-04-25,49240,dd1c2c470aafa42923b78fafa6b7c1aa,True,49
court:24157192,court,5013/60/12,2012-05-16,30210,d3a00a7d342703e09bb9e3830281352c,True,30
court:24171753,court,18/427/12,2012-05-09,26911,6c61abd9ffff766acde89c75a90a0f5e,True,27
court:24171888,court,18/317/12,2012-05-09,37508,8345edf05c8dadec046165cc6262b898,True,38
court:24202999,court,2а-6307/11/1270,2012-04-19,26384,78b69701fcb202cb789eca9136138cd7,True,26
court:24204735,court,5023/3300/11,2012-05-21,9979,dd9b8fad6027b89f09c50de78866a580,True,10
court:24205439,court,5013/255/12,2012-05-14,42968,5640b57553de1f24d34c9894e7a9cfec,True,43
court:24269357,court,5008/203/2012,2012-05-15,63864,af7df8eb5ba6319fa7ba3cac91a73786,True,63
court:24269915,court,5011-59/2398-2012,2012-05-20,34637,b06e6489f9d77141c5cf49019adddf61,True,35
court:24270338,court,6/5/5022-27/2012,2012-02-29,24658,81ab9fc4315ae52eb4e54bc5bd5a3ae5,True,25
court:2429343,court,16/86,2008-07-07,14042,c12809cb60318c52d3d31b7c2b7d30ae,True,14
court:24305044,court,15/5007/8/12,2012-05-22,23169,c462d60df1051849e144d231b19fe891,True,23
court:24373690,court,5010/1749/2011-21/76,2012-05-28,12975,7c1748bd06d6fb46ebec9e4698d874fd,True,13
court:24375305,court,5011-58/2255-2012,2012-05-20,38418,cbdb13d81fc4ba92a62e49f54896cdaa,True,39
court:24376300,court,5023/1479/12,2012-05-23,33223,c4b4c89e263fe34e80f20fee97ac04d1,True,33
court:24377253,court,5015/7144/11,2012-05-20,23705,95e4275f40805dc84de3efdcfb8287ee,True,22
court:24380451,court,29н/5014/709/2012,2012-05-28,28367,887c1b1c19821ab20a5f964d186319d1,True,27
court:24387794,court,17/23/2012/5003,2012-05-28,24040,a2734e16299b7aba1dd8658a7139685f,True,24
court:24388076,court,5/75/2011/5003,2012-05-28,43155,3956b423ee7230008c7c78a9d4293488,True,43
court:24461958,court,1464-2012,2012-05-30,5122,e64d52c2b630369953cfb5545e3b150b,True,5
court:24486515,court,21/5007/119/11,2012-06-04,15066,f831b67ef2e4082c13435bf3bcc3e067,True,15
court:24486591,court,39/222,2012-06-04,14970,75c57313e7418e6b704da2fce70b365d,True,15
court:24564381,court,58/492,2012-06-05,13357,95c656cfb0bf437c41a75d9bf91392cb,True,13
court:24565526,court,58/571,2012-06-04,38598,eb1bfde30fbf4ed8e1dc020429d5d454,True,38
court:24597846,court,1464-2012,2012-06-10,4102,ac5b7b5a3763a76a7778c83a36369ab0,True,4
court:24599191,court,5024/129/2012,2012-06-04,35464,7b64a84e9a82b54c9a36ea9a022a6a90,True,36
court:24699100,court,2а-10446/11/1370,2012-05-30,31865,a4aaaa92d8beef95a5b1a6e5130f2644,True,32
court:24723556,court,3н/5014/741/2012,2012-06-11,44410,ae0e858e2a1a6c1ee4452fbe7d335844,True,44
court:24723583,court,29н/5014/709/2012,2012-06-11,53071,3e75ef1a05fd0b31dc12b318ba783acd,True,52
court:24793867,court,18/28/2012/5003,2012-06-13,23255,c2da8b7cc03db6e1225cba9f69d4b4d6,True,23
court:24795816,court,5013/152/12,2012-06-12,22107,52cd4e3f5540789949aa59d1230e91a7,True,22
court:24808667,court,0870/4457/12,2012-06-05,26206,751eb4385e738749a43f1d6806e82be3,True,26
court:24822511,court,58/554,2012-06-18,17726,f7bafa5ea9e4ef3cc71c276349900a93,True,18
court:24882901,court,5023/10690/11,2012-06-17,32993,39172d5c5b6b9c594b7610ef4cfb3308,True,33
court:24907959,court,1464-2012,2012-06-18,8519,609e122851d3f3d316eeb486799694a9,True,9
court:24922697,court,58/466,2012-06-19,13590,0919f721bff60a6982de3aaca79635fb,True,13
court:24929931,court,5021/796/12,2012-06-24,27876,c78d2059979bb62582ec18c3249c6e1b,True,28
court:24930848,court,1/15/5022-120/2012,2012-06-19,21976,01a54db68039f9b5364e67bd231fa08d,True,22
court:24953708,court,2а/0370/1530/12,2012-06-25,22100,ebd62a150827ef91399b1b6c3af34a9c,True,22
court:24967701,court,58/561,2012-06-25,16289,c086112deb89746de797cbb3d4b2a5f8,True,16
court:24967838,court,12/42/2012/5003,2012-06-25,48190,1b2f23b11df82bed8849754cac1edd34,True,48
court:24968848,court,5013/176/12,2012-06-25,19705,d5abf2b055b1c63678f9610a1c0bb9f5,True,19
court:24968984,court,5021/381/12,2012-06-21,36096,f2d5c5736f57c98b6684a8aea727c262,True,36
court:24970703,court,2а/0270/2192/12,2012-06-25,25482,6794db070d9279e2b0c5674c5e17a0df,True,26
court:24977883,court,58/498,2012-06-19,27300,2c8e283de3c68cb7eb22c2f8e4cdf3dd,True,27
court:25104411,court,16/11/5022-282/2012,2012-06-25,45940,50d35eed140f816a9b3290da7e7aa5cc,True,46
court:25139887,court,39/203,2012-07-03,17876,6e5b22e5b2ed8f50024bd791c3e382e7,True,18
court:25140035,court,14/259-32/295-9/173,2012-06-25,16431,7085c358b21eb520b385ceffecf729ad,True,16
court:25145096,court,5028/8/1/2012,2012-07-16,11516,1499bd364eac057cc5e4972e45513adf,True,11
court:25160342,court,15/5025/646/12,2012-07-05,26741,aacd3845faafbea2f28b677d530aac44,True,27
court:25160885,court,5020-243/2012,2012-07-02,13932,26bf6aa34e783a9e5fc2971d9badfce2,True,14
court:25176699,court,1/3/2012/5003,2012-07-12,24504,f001714f0fde0a6c91a5ee0ea3300c23,True,24
court:25177353,court,5008/442/2012,2012-07-10,11571,944da397abab49657c5e24c0120357dc,True,11
court:25178721,court,5015/6832/11,2012-07-04,33800,aa5708ee73fcbf322cebf7a8222b0327,True,34
court:25183034,court,5011-58/2255-2012,2012-07-10,35687,3b739b4bc8e5050aa7592f96dbd8d658,True,35
court:252064,court,17/214,2006-07-11,13501,fc8d7d65f8354f79f9111771ddd98a7d,True,12
court:25301562,court,5010/1265/2011-14/66-3/16,2012-07-11,17448,8dca54b7106a4e7d7a8738ed34318464,True,17
court:25364175,court,23н/5014/1104/2012,2012-07-19,22645,13564eb357f29639b31f46ea1ea28156,True,23
court:25364636,court,5008/203/2012,2012-07-15,44744,39792b2a03a5e1462454d7caf104f70b,True,43
court:25492098,court,9101/89360/2011,2011-11-09,18686,3e0370b0b7a6ad8a37cfbe6c3d8c4c2e,True,18
court:25504563,court,1/37/5022-535/2012,2012-07-26,16766,021f0ed19977048c02ff021a6b8501fd,True,17
court:25510258,court,18/317/12,2012-07-31,65366,60d6f9a0df13fd1124c35ac9f05c201f,True,65
court:25552410,court,5023/2360/12,2012-08-05,17285,5a1cae70afc589bea96a9ad208dd77de,True,17
court:25585425,court,5004/923/12,2012-08-08,14136,f10f201988b13b1e3844bf7064c83444,True,14
court:25601762,court,4381/12/2070,2012-07-31,25029,10ea60db93273eb82ab3f00a23a9b61c,True,25
court:25615422,court,2а-2323/12/1470,2012-07-15,11591,e43280c6ba3ae487a542e567539ac81e,True,12
court:25677708,court,5009/2318/12,2012-08-07,33977,19e38d0491d296d7d1c63aecdc9ba12b,True,34
court:25677918,court,17/23/2012/5003,2012-08-19,19997,7c77be8d67b87e9f58dc5e51f8406d49,True,20
court:25690031,court,5013/255/12,2012-08-13,23195,a181eae1affe579c1701980274948648,True,23
court:25709245,court,58/492,2012-08-01,11630,5a9d8120ecf3fb4943c122092dfbcb22,True,12
court:25709271,court,28/142а,2012-07-31,5939,126920dbc91e64a29331ae09a15bcfac,True,6
court:25709332,court,59/221,2012-08-20,19512,31e2711c3b8ece1b0ecdeddfb6ae2b02,True,19
court:25709638,court,39/222,2012-08-01,11251,0fd03efa9287cdba89c588739414d91e,True,11
court:25711137,court,12/42/2012/5003,2012-08-07,23812,fb502b7765a7411dcac01380ad1344e6,True,23
court:25798680,court,3/5007/18/12,2012-08-13,69276,4a90ffb490ec9b113976d0cfad9bc31f,True,68
court:25848085,court,58/498,2012-08-28,17980,9950747d1ee1f32235c57c82cfde6a01,True,18
court:25849257,court,5011-59/632-2012,2012-08-29,43280,7a937fc88cd9d595f1478ca27a2e907c,True,43
court:25860074,court,5009/2447/12,2012-09-02,70776,80e0fd2de596b197d054894330a6467c,True,71
court:25872266,court,1917/12/2170,2012-08-30,27972,6313be74be7283d753d8468e2b9ff58a,True,28
court:25890577,court,5009/2452/12,2012-08-26,53266,853e50edf9ef6ee31ed36670eb85057b,True,53
court:25891098,court,5011-59/876-2012,2012-08-22,32291,56437ad6537c877261898857f6143d15,True,32
court:25899416,court,29н/5014/709/2012,2012-09-06,22905,86b683cc882b49bff66fd570781cd188,True,23
court:25930175,court,5004/822/12,2012-09-09,60801,eb1e6368ddf8b5d0ee3074b82112ffe6,True,61
court:25930616,court,17н/5014/1734/2012,2012-09-05,16379,ff5c874d10d412dc80b6cd1aa74a0801,True,16
court:25963566,court,5009/2455/12,2012-09-10,43266,4f15e1ae6bf4916c536b3639f431997d,True,43
court:25975791,court,5023/2728/12,2012-08-27,26854,4249d583d8df538386ac77d0fc37ad67,True,27
court:26021468,court,21/5007/119/11,2012-09-09,39181,db3427b929a0f7fd0636b9e8e58c05d5,True,39
court:26047429,court,5023/1479/12,2012-09-16,32757,609b53a7b61962810d02d39bbd9f32a1,True,33
court:26052637,court,2а/2570/1288/12,2012-09-05,17974,ecfd08fa0979ff4ac92a1eab61bed6d3,True,18
court:26086136,court,5021/1042/12,2012-09-17,17118,99b191d141af868a198401c50afe5f53,True,17
court:26086266,court,5023/2360/12,2012-09-19,26420,21dbc38e3ea38f7b1decbf07393119c1,True,26
court:26127904,court,16/11/5022-282/2012,2012-09-16,41863,6edfc905f79f19d36682554cdf2b2e55,True,40
court:26127970,court,5015/6832/11,2012-09-16,30607,5a19deb80a632e22ef18a6f47bd606bc,True,29
court:26168401,court,5010/1265/2011-14/66-3/16,2012-09-19,17231,cdf1f130e4cbc5c66f46325c6e0d3187,True,16
court:26212173,court,5015/6563/11,2012-09-23,34388,f03b1eec8c6948907177b44fee547991,True,34
court:2625119,court,13/85,2008-12-15,17706,031716c0ec0624c8889ac6be903d3d45,True,18
court:26265736,court,11н/5014/1951/2012,2012-09-24,18928,1bee3f2305245ab8acc83435f322960e,True,19
court:26287267,court,18/28/2012/5003,2012-07-17,17617,f911702273b63729b120ca05c2d65e6e,True,17
court:26370040,court,5/31/5022-629/2012,2012-10-04,26396,3a9e4273f7e53de7991dd113505fdf37,True,27
court:26378777,court,2а/0270/2192/12,2012-09-25,24429,f88e83b749df7dc832a1e00a435ff497,True,24
court:2638182,court,6/388,2008-11-26,21692,14c2c22507568ee382ce03eda03575ff,True,21
court:26384853,court,5004/923/12,2012-09-27,39282,59db03c971bd908ae07982ace86df3e5,True,39
court:2639230,court,27/88-08-4151,2008-11-30,21120,896dfd0004a4ffbc4ae685e8b30bb014,True,20
court:26431295,court,5023/10690/11,2012-10-09,24188,7661e496b999f3ac59a33cc9d5d167c6,True,24
court:26432324,court,5016/1525/2012(1/69),2012-10-11,28119,fc77ba12a747876af6671ce5675447c6,True,28
court:26432867,court,5019/816/12,2012-10-09,29451,7eecf5ac6b6b9c2fa0a9f77a7b3a19ae,True,29
court:26440865,court,2а-1670/6059/12,2012-10-10,36113,31b1ba225a98e03f4cdc0e0e6632d4b8,True,36
court:26444245,court,1/37/5022-535/2012,2012-09-02,15672,eecf6ed60d70c2e9475ea88398aedc02,True,15
court:26510433,court,5024/1244/2012,2012-10-15,19863,3f52a12fcc44cb848e535c66dc0f0ea6,True,20
court:26517303,court,2а/2570/3041/2012,2012-10-23,30517,a4ec8e757f09c63ecedaee0da0ba6603,True,30
court:26857242,court,5002-11/1080-2012,2012-10-22,19966,0a6d374dccbbc0f28590f4dba287fda1,True,20
court:27030899,court,3/5007/924/12,2012-10-22,54434,b04afa764c401bc74c0c8020276ca0b3,True,53
court:27133223,court,5023/2728/12,2012-10-29,35590,9a2d208040366ccea9dbce5b683c87ab,True,36
court:27209900,court,5009/2369/12,2012-10-21,45740,95735004d8b736217e2b945835c7ae3a,True,44
court:27295399,court,23/5005/7593/2012,2012-10-31,24847,8f513fe7b598bd52ddd536e952a16155,True,25
court:27296488,court,5011-74/9393-2012,2012-10-24,40099,8f28e9416c8c1a4d388b86499574ddee,True,40
court:27478163,court,5023/2360/12,2012-11-12,17408,9afee8c76498b369e310b88a11007048,True,17
court:27541787,court,5017/1376/2012,2012-11-12,30533,a53f1dc174fb6761c7eab19bba9c1864,True,30
court:27542080,court,5011-23/10721-2012,2012-11-18,37151,359b2d9201576042d13faea398a62a47,True,37
court:27564387,court,5023/2467/12,2012-11-19,17494,b9bd3f19889c2222ff4144693264c789,True,17
court:27564513,court,2/5007/1164/12,2012-11-13,45190,8c32eb723aaeea4f3008622ce106edbc,True,45
court:27565540,court,5004/822/12,2012-11-14,47699,ab7bec21cfc9eecd3723d97fba500b05,True,47
court:27612448,court,5011-59/876-2012,2012-11-19,21002,a4468e644f242ab8e37b15f3dacf08e5,True,21
court:27713,court,19/297А,2006-07-03,27445,e21d5e3e0699dbc8c04b7a8a8497849e,True,27
court:27763873,court,5021/1042/12,2012-11-29,20270,73bbd55e3cd5dc6ecc70ebfe40bb5470,True,20
court:27840545,court,5019/816/12,2012-12-03,13450,e1c5da3d7aaea9f8176e3da833e88d1d,True,13
court:27862132,court,5008/442/2012,2012-11-29,17357,2a6193959b0be22215f62ddacb985696,True,17
court:2792809,court,19/106а,2009-01-15,26593,6f435bd1d54b6692e2dbce6e3b965145,True,26
court:27944862,court,2а-6318/12/1370,2012-11-26,34825,259f34d6f9d7690f74a8cba02d4c0b04,True,35
court:27967477,court,5021/608/12,2012-12-06,39593,76ded43061db61af9a65d53d32cc12b0,True,39
court:27990825,court,18/986/12,2012-12-09,27381,ed54b0ef99de9f058c65fcb7cbc610af,True,27
court:28006643,court,5015/6563/11,2012-12-05,26830,62255ac7e712cb77bb911a4dd4c4fcd1,True,26
court:28010648,court,5016/1525/2012(1/69),2012-12-11,26048,5db539e83535748bbb1dca8056c84f17,True,26
court:28046511,court,18/1513/12,2012-11-19,39911,0d3dd309c1da433e6ac8fb9ff7cdbd85,True,40
court:2805522,court,7/154-3226,2008-12-16,17240,55bb8ba3733fc8919a82d2b9558cb9db,True,17
court:28073211,court,14/259-32/295-9/173,2012-11-18,7389,ce218cfbd94a8a2dce1827b3267a995a,True,8
court:28075162,court,18/1561/12,2012-12-09,23758,b39582f27c84a636d4b4801b61583edc,True,24
court:28138395,court,18/776/12,2012-12-05,50684,5ade96568264ec92bf05601c308c557c,True,50
court:28140315,court,2а-4381/12/2070,2012-11-25,25918,074d748af7aefb392b04bc85530ffbce,True,26
court:28213509,court,19/142а,2012-04-02,26173,7fac1fdf1bc32f8289369658d83967eb,True,26
court:28213512,court,5009/605/12,2012-04-10,13641,51e323c71c1ccfc7bd94af4fc6f066ad,True,14
court:28214135,court,5011-59/632-2012,2012-03-11,50809,8eaa889cf265aef1d7e03c88dd127c45,True,51
court:28230025,court,3/5007/18/12,2012-12-09,28153,29898bc8edf0ffdeb2d7c94902df03b2,True,28
court:28245411,court,2а-0870/7581/11,2012-11-14,54548,8732b425c051d7159af154f250dcbd51,True,55
court:28256297,court,5021/1454/12,2012-12-18,63770,11c940b9abfe0eadeff40f1f8338cd76,True,64
court:28309284,court,18/2049/12,2012-12-17,35190,96f61e91d411819a95cf74f6cf95db43,True,35
court:28317947,court,2а-10446/11/1370,2012-12-03,27943,a247fff8a61f66734894186d252e5844,True,27
court:28372336,court,5011-58/16215-2012,2012-12-23,46503,da32f4c4cd05a526bc8e0fb8754816dd,True,46
court:28465601,court,5009/3775/12,2012-12-09,47768,a29e70f91e4a2e1a830029c73c45f5c7,True,47
court:28496880,court,5009/2369/12,2012-12-20,47550,b302a44341f00264a56805e5e3250dd8,True,47
court:28612326,court,17н/5014/3058/2012,2013-01-07,17317,8b07dea0d609362990e3d1eb3dd5baaa,True,17
court:28654792,court,2а/0270/2193/12,2012-07-19,46577,8be2e033c5058d8d1f5deaeea04a49cd,True,46
court:2865949,court,8/156,2009-01-12,30450,fbd7c0e437b1b767d8fbad1c9a7ef847,True,30
court:2868390,court,27/88-08-4151,2009-01-21,7579,c0fc2c7d914188a555946885e0fd41ef,True,7
court:287543,court,11/245-06,2006-11-20,5902,20d133dacc986e0986bda79031234655,True,6
court:28782906,court,5016/2524/2012(12/76),2012-12-10,18297,fae9e40ed5ad480acff1efd20f01caf0,True,18
court:28834469,court,497/12/2170,2013-01-14,19479,c7012b0721ac6c44286943884b040ef3,True,20
court:28869689,court,2а-7374/10/0470,2012-03-03,13887,81b907f7eec6e37821bf0bf6a37b3dc6,True,14
court:28873250,court,3/5007/924/12,2013-01-23,31698,0db58306d5567e5d296b15cb32f45e61,True,31
court:28896664,court,2270/6424/12,2013-01-23,14531,00709a9c09ced17ba2135549b4a8e114,True,15
court:288994,court,6/494,2006-11-09,22421,9e3e402f9ae4330db8bfb5ad5ce4d1ee,True,22
court:28912870,court,16/5007/1332/12,2013-01-27,21164,28cff29cad9614eabf215ffccf1dcbee,True,21
court:2893138,court,30/56-08,2009-01-26,11310,6658e42e5f9246f406ab73fe546079aa,True,11
court:28943685,court,2/5007/1164/12,2013-01-16,36625,4cfbc0b36cca7431db4128bc68349c2b,True,36
court:289773,court,19/331а,2006-11-26,32761,644a3f7f16781d3f7c82600cf69c282c,True,32
court:2898268,court,7/159-3299,2009-01-08,9629,066221dacec347b7f3c37328c3bd23f1,True,10
court:29010277,court,4872/12/2170,2013-01-23,29700,e6a79e9d6ad23f82e693d74dd9af3a65,True,30
court:29010571,court,5/31/5022-629/2012,2013-01-22,22900,633bbc1921811181e7bf93879b863a3f,True,22
court:290758,court,19/331а,2006-11-26,32779,644a3f7f16781d3f7c82600cf69c282c,False,0
court:29090862,court,5016/2605/2012(3/120),2013-01-30,29899,93b88acbcacd55bdb5bbee80bce31b90,True,30
court:29220353,court,18/1513/12,2013-02-06,54435,b71015886981a4c87b69bcd42c18a403,True,54
court:29227226,court,5008/1097/2012,2013-02-04,21167,97cd15c7864c098d03475f039967f780,True,21
court:29344897,court,5016/2988/2012(16/127),2013-02-14,15745,36d64bc5f5ebf1244c5d63033e7c04c5,True,16
court:29392221,court,904/976/13-г,2013-02-14,29907,20df3a29a8d9eb7db706266e503cd974,True,29
court:29427344,court,5013/255/12,2013-02-18,14384,1e56d9dc4c1a84a8db70374a1e353894,True,14
court:29427500,court,5009/2447/12,2013-02-18,19300,7d36e4e9d8f8da543bd92482047b07b5,True,19
court:29436468,court,18/776/12,2013-02-16,37556,0c60d790d51cc5a20f18537220587679,True,37
court:29555018,court,28/5005/11304/2012,2013-02-20,15889,95ead7f66a67802bf2be824768633134,True,16
court:29609779,court,3/5007/18/12,2013-02-25,11379,1e8f80b5c3d4dd5e7e1c4603fda80506,True,11
court:29609847,court,18/1561/12,2013-02-25,18307,fdb6c01ecb2a54e044a84b07f30ae8dd,True,18
court:29616621,court,9/58/5022-846/2012,2013-01-09,59605,fb56d1d1692c170883711d9685f6abd0,True,59
court:29648844,court,5004/822/12(5004/2447/11),2013-02-25,24124,1c60afb6a5350f6f8af09ba6d444626d,True,24
court:29648847,court,5023/10690/11,2013-02-07,10004,89da54745dccaf5e49856996e7cc67fd,True,10
court:29648882,court,59/221,2013-01-31,7351,33c487f3cef38bb637186ffabb5e584e,True,7
court:29735943,court,5011-58/16215-2012,2013-02-27,42527,a0789b34fe43a1f36381b1c3c88f3c98,True,42
court:29784592,court,5009/2455/12,2013-03-04,18144,892619222fc666f9fc0ee68a2313181c,True,18
court:29822560,court,18/2049/12,2013-03-05,30702,fa8acb41795d15d598749d20f9bf0bdf,True,31
court:29857253,court,922/358/13-г,2013-03-03,18134,d1a5fe07a868cae21249dfd4bcf46653,True,18
court:29889668,court,8/3,2013-03-05,39463,625ee7948838839b2d00c2f4efc4a366,True,39
court:299692,court,18/346а,2006-12-10,19494,7c13826d1685e084190b60ba8d972769,True,19
court:30017227,court,5011-74/9393-2012,2012-09-26,53933,9066462f7449ef832be3c30ea5e18a2e,True,53
court:30053436,court,5021/1454/12,2013-03-12,69320,7f5dcc7964ee63640d4d06c7f4e92c87,True,69
court:30055698,court,3/906/14/13-Г,2013-03-10,49897,1b6dc434408b68e512a0223a84d51a95,True,49
court:30057690,court,8/4,2013-03-10,46205,bbdacadd0477e6f80c7dd1466646ae7f,True,45
court:30073739,court,5009/2452/12,2013-03-18,18378,d522f133bf16bb41452576d3a9181ad9,True,18
court:30073882,court,5016/1525/2012(1/69),2013-03-18,6735,89bed94fb623a82f937a4b595b5d75d5,True,7
court:30157931,court,2-а/1570/10497/11,2013-03-12,21500,0af392434e9a3b6e5d2c2b7a79610b4c,True,21
court:30244671,court,920/177/13-г,2013-03-24,26352,a1e460f503558368e161931bc4e69c02,True,26
court:30298938,court,827/370/13-а,2013-03-19,12414,ad2a9d2bf0e2a30af2b015515ffc482e,True,12
court:30366694,court,3/5007/924/12,2013-04-01,19534,7b049353cff5552a1595d32a28ffd8f1,True,19
court:3041661,court,6/443/08,2009-02-03,26482,64d2e3998c5f8b56225eae6cec392fe4,True,26
court:3041877,court,15/170-3268,2009-01-13,24875,ecb8fd2dcbff1c415178b2c4d8f1b069,True,25
court:3042564,court,5/276 (1/57-26/12),2009-02-16,20660,04e87bab1b6a457453286c1d92c327c9,True,20
court:30442811,court,5019/1736/12,2013-03-26,61809,b3dc54dbed866cbf7f5962aba9d1d615,True,62
court:30539362,court,916/258/13-г,2013-03-28,36928,4f7186f9c6bbe443d55ea73874d93a15,True,37
court:30567965,court,5015/6832/11,2013-04-08,12450,9743499d1f036f0965afeadfa05e468b,True,12
court:30569882,court,К/9991/66721/11-С,2013-04-01,12553,4db1b68cd6ea27fae07051de6d39daf0,True,13
court:30622768,court,16/5007/1332/12,2013-04-02,28548,6413d431d5928b356bdb89a06e14d576,True,28
court:30689393,court,5008/1097/2012,2013-04-09,29936,4bfb8642e0a1070dc222181f6bcfe2e5,True,30
court:3072671,court,14/593-07,2009-01-26,20981,559c881765472793d74a8358a760adb6,True,21
court:30738504,court,18/776/12,2013-04-15,6078,b9a0c4b75fc08962b796ad785be7a603,True,6
court:30820004,court,901/1071/13,2013-04-17,15588,59740ad3c911d61a880bb04852884767,True,16
court:30832242,court,2270/6424/12,2013-04-10,19855,e2a3623639c96a34e8dabfe255e24fde,True,20
